order_id,item_id,product_id,quantity,list_price,discount,sales,product_name
117,1,22,2,269.99,0.2,539.78,Electra Girl's Hawaii 1 (16-inch) - 2015/2016
117,2,26,1,599.99,0.05,599.94,Electra Townie Original 7D EQ - 2016
117,3,14,1,269.99,0.2,269.79,Electra Girl's Hawaii 1 (16-inch) - 2015/2016
117,4,19,1,449,0.05,448.95,Pure Cycles William 3-Speed - 2016
118,1,18,1,449,0.07,448.93,Pure Cycles Western 3-Speed - Women's - 2015/2016
118,2,4,1,2899.99,0.07,2899.92,Trek Fuel EX 8 29 - 2016
118,3,6,1,469.99,0.07,469.92,Surly Ice Cream Truck Frameset - 2016
118,4,3,2,999.99,0.1,1999.88,Surly Wednesday Frameset - 2016
118,5,23,2,299.99,0.07,599.91,Electra Girl's Hawaii 1 (20-inch) - 2015/2016
119,1,25,1,499.99,0.05,499.94,Electra Townie Original 7D - 2015/2016
120,1,13,2,269.99,0.05,539.93,Electra Cruiser 1 (24-Inch) - 2016
120,2,6,2,469.99,0.05,939.93,Surly Ice Cream Truck Frameset - 2016
120,3,10,2,1549,0.05,3097.95,Surly Straggler - 2016
120,4,17,1,429,0.05,428.95,Pure Cycles Vine 8-Speed - 2016
120,5,16,2,599.99,0.2,1199.78,Electra Townie Original 7D EQ - 2016
121,1,5,1,1320.99,0.2,1320.79,Heller Shagamaw Frame - 2016
121,2,14,2,269.99,0.1,539.88,Electra Girl's Hawaii 1 (16-inch) - 2015/2016
121,3,4,2,2899.99,0.1,5799.88,Trek Fuel EX 8 29 - 2016
121,4,24,2,549.99,0.07,1099.91,Electra Townie Original 21D - 2016
121,5,2,2,749.99,0.05,1499.93,Ritchey Timberwolf Frameset - 2016
122,1,16,1,599.99,0.1,599.89,Electra Townie Original 7D EQ - 2016
123,1,12,2,549.99,0.1,1099.88,Electra Townie Original 21D - 2016
124,1,16,1,599.99,0.05,599.94,Electra Townie Original 7D EQ - 2016
124,2,4,1,2899.99,0.07,2899.92,Trek Fuel EX 8 29 - 2016
124,3,7,2,3999.99,0.05,7999.93,Trek Slash 8 27.5 - 2016
125,1,17,1,429,0.1,428.9,Pure Cycles Vine 8-Speed - 2016
126,1,9,2,2999.99,0.05,5999.93,Trek Conduit+ - 2016
127,1,17,1,429,0.07,428.93,Pure Cycles Vine 8-Speed - 2016
127,2,20,1,599.99,0.1,599.89,Electra Townie Original 7D EQ - Women's - 2016
127,3,4,2,2899.99,0.07,5799.91,Trek Fuel EX 8 29 - 2016
128,1,24,2,549.99,0.1,1099.88,Electra Townie Original 21D - 2016
128,2,16,2,599.99,0.1,1199.88,Electra Townie Original 7D EQ - 2016
128,3,4,2,2899.99,0.2,5799.78,Trek Fuel EX 8 29 - 2016
128,4,3,2,999.99,0.2,1999.78,Surly Wednesday Frameset - 2016
129,1,18,1,449,0.1,448.9,Pure Cycles Western 3-Speed - Women's - 2015/2016
129,2,9,1,2999.99,0.1,2999.89,Trek Conduit+ - 2016
130,1,26,1,599.99,0.05,599.94,Electra Townie Original 7D EQ - 2016
130,2,5,2,1320.99,0.07,2641.91,Heller Shagamaw Frame - 2016
131,1,22,2,269.99,0.2,539.78,Electra Girl's Hawaii 1 (16-inch) - 2015/2016
131,2,4,2,2899.99,0.07,5799.91,Trek Fuel EX 8 29 - 2016
131,3,24,2,549.99,0.1,1099.88,Electra Townie Original 21D - 2016
132,1,2,2,749.99,0.05,1499.93,Ritchey Timberwolf Frameset - 2016
132,2,20,1,599.99,0.05,599.94,Electra Townie Original 7D EQ - Women's - 2016
132,3,9,1,2999.99,0.1,2999.89,Trek Conduit+ - 2016
133,1,13,2,269.99,0.05,539.93,Electra Cruiser 1 (24-Inch) - 2016
133,2,22,1,269.99,0.2,269.79,Electra Girl's Hawaii 1 (16-inch) - 2015/2016
134,1,19,2,449,0.1,897.9,Pure Cycles William 3-Speed - 2016
134,2,2,2,749.99,0.07,1499.91,Ritchey Timberwolf Frameset - 2016
134,3,18,2,449,0.07,897.93,Pure Cycles Western 3-Speed - Women's - 2015/2016
135,1,5,2,1320.99,0.05,2641.93,Heller Shagamaw Frame - 2016
135,2,18,2,449,0.05,897.95,Pure Cycles Western 3-Speed - Women's - 2015/2016
135,3,25,1,499.99,0.2,499.79,Electra Townie Original 7D - 2015/2016
135,4,2,1,749.99,0.05,749.94,Ritchey Timberwolf Frameset - 2016
136,1,7,2,3999.99,0.2,7999.78,Trek Slash 8 27.5 - 2016
136,2,3,2,999.99,0.05,1999.93,Surly Wednesday Frameset - 2016
137,1,23,1,299.99,0.07,299.92,Electra Girl's Hawaii 1 (20-inch) - 2015/2016
137,2,22,1,269.99,0.1,269.89,Electra Girl's Hawaii 1 (16-inch) - 2015/2016
138,1,16,2,599.99,0.1,1199.88,Electra Townie Original 7D EQ - 2016
138,2,6,1,469.99,0.2,469.79,Surly Ice Cream Truck Frameset - 2016
139,1,19,2,449,0.07,897.93,Pure Cycles William 3-Speed - 2016
139,2,3,1,999.99,0.07,999.92,Surly Wednesday Frameset - 2016
140,1,15,1,529.99,0.2,529.79,Electra Moto 1 - 2016
140,2,21,1,269.99,0.2,269.79,Electra Cruiser 1 (24-Inch) - 2016
140,3,12,2,549.99,0.2,1099.78,Electra Townie Original 21D - 2016
140,4,3,1,999.99,0.05,999.94,Surly Wednesday Frameset - 2016
141,1,18,1,449,0.2,448.8,Pure Cycles Western 3-Speed - Women's - 2015/2016
142,1,16,2,599.99,0.1,1199.88,Electra Townie Original 7D EQ - 2016
142,2,11,2,1680.99,0.1,3361.88,Surly Straggler 650b - 2016
142,3,19,1,449,0.07,448.93,Pure Cycles William 3-Speed - 2016
143,1,6,1,469.99,0.2,469.79,Surly Ice Cream Truck Frameset - 2016
144,1,8,2,1799.99,0.05,3599.93,Trek Remedy 29 Carbon Frameset - 2016
145,1,11,1,1680.99,0.2,1680.79,Surly Straggler 650b - 2016
145,2,9,2,2999.99,0.1,5999.88,Trek Conduit+ - 2016
146,1,3,2,999.99,0.2,1999.78,Surly Wednesday Frameset - 2016
146,2,12,1,549.99,0.1,549.89,Electra Townie Original 21D - 2016
146,3,20,2,599.99,0.1,1199.88,Electra Townie Original 7D EQ - Women's - 2016
146,4,6,2,469.99,0.05,939.93,Surly Ice Cream Truck Frameset - 2016
146,5,2,1,749.99,0.07,749.92,Ritchey Timberwolf Frameset - 2016
147,1,26,2,599.99,0.2,1199.78,Electra Townie Original 7D EQ - 2016
148,1,14,1,269.99,0.05,269.94,Electra Girl's Hawaii 1 (16-inch) - 2015/2016
149,1,12,2,549.99,0.07,1099.91,Electra Townie Original 21D - 2016
149,2,21,2,269.99,0.07,539.91,Electra Cruiser 1 (24-Inch) - 2016
150,1,7,1,3999.99,0.1,3999.89,Trek Slash 8 27.5 - 2016
150,2,3,1,999.99,0.2,999.79,Surly Wednesday Frameset - 2016
150,3,17,1,429,0.07,428.93,Pure Cycles Vine 8-Speed - 2016
150,4,25,2,499.99,0.07,999.91,Electra Townie Original 7D - 2015/2016
151,1,17,1,429,0.1,428.9,Pure Cycles Vine 8-Speed - 2016
151,2,26,1,599.99,0.1,599.89,Electra Townie Original 7D EQ - 2016
152,1,6,2,469.99,0.2,939.78,Surly Ice Cream Truck Frameset - 2016
152,2,22,2,269.99,0.2,539.78,Electra Girl's Hawaii 1 (16-inch) - 2015/2016
152,3,16,2,599.99,0.07,1199.91,Electra Townie Original 7D EQ - 2016
153,1,16,1,599.99,0.07,599.92,Electra Townie Original 7D EQ - 2016
153,2,8,1,1799.99,0.07,1799.92,Trek Remedy 29 Carbon Frameset - 2016
153,3,15,2,529.99,0.05,1059.93,Electra Moto 1 - 2016
154,1,12,1,549.99,0.1,549.89,Electra Townie Original 21D - 2016
155,1,8,1,1799.99,0.1,1799.89,Trek Remedy 29 Carbon Frameset - 2016
156,1,18,2,449,0.2,897.8,Pure Cycles Western 3-Speed - Women's - 2015/2016
156,2,17,2,429,0.05,857.95,Pure Cycles Vine 8-Speed - 2016
156,3,6,1,469.99,0.07,469.92,Surly Ice Cream Truck Frameset - 2016
157,1,4,1,2899.99,0.1,2899.89,Trek Fuel EX 8 29 - 2016
157,2,7,2,3999.99,0.07,7999.91,Trek Slash 8 27.5 - 2016
158,1,24,1,549.99,0.1,549.89,Electra Townie Original 21D - 2016
159,1,13,1,269.99,0.2,269.79,Electra Cruiser 1 (24-Inch) - 2016
160,1,21,1,269.99,0.07,269.92,Electra Cruiser 1 (24-Inch) - 2016
160,2,15,2,529.99,0.07,1059.91,Electra Moto 1 - 2016
160,3,18,2,449,0.1,897.9,Pure Cycles Western 3-Speed - Women's - 2015/2016
160,4,11,1,1680.99,0.05,1680.94,Surly Straggler 650b - 2016
161,1,24,2,549.99,0.07,1099.91,Electra Townie Original 21D - 2016
161,2,22,1,269.99,0.05,269.94,Electra Girl's Hawaii 1 (16-inch) - 2015/2016
161,3,7,2,3999.99,0.05,7999.93,Trek Slash 8 27.5 - 2016
162,1,18,1,449,0.07,448.93,Pure Cycles Western 3-Speed - Women's - 2015/2016
162,2,21,2,269.99,0.07,539.91,Electra Cruiser 1 (24-Inch) - 2016
162,3,3,2,999.99,0.1,1999.88,Surly Wednesday Frameset - 2016
163,1,12,1,549.99,0.1,549.89,Electra Townie Original 21D - 2016
163,2,18,1,449,0.2,448.8,Pure Cycles Western 3-Speed - Women's - 2015/2016
164,1,4,2,2899.99,0.05,5799.93,Trek Fuel EX 8 29 - 2016
164,2,10,2,1549,0.05,3097.95,Surly Straggler - 2016
164,3,14,1,269.99,0.1,269.89,Electra Girl's Hawaii 1 (16-inch) - 2015/2016
165,1,4,2,2899.99,0.05,5799.93,Trek Fuel EX 8 29 - 2016
165,2,23,1,299.99,0.2,299.79,Electra Girl's Hawaii 1 (20-inch) - 2015/2016
165,3,2,1,749.99,0.05,749.94,Ritchey Timberwolf Frameset - 2016
166,1,10,2,1549,0.1,3097.9,Surly Straggler - 2016
166,2,11,1,1680.99,0.2,1680.79,Surly Straggler 650b - 2016
167,1,12,1,549.99,0.05,549.94,Electra Townie Original 21D - 2016
167,2,10,1,1549,0.2,1548.8,Surly Straggler - 2016
167,3,13,2,269.99,0.05,539.93,Electra Cruiser 1 (24-Inch) - 2016
167,4,7,2,3999.99,0.05,7999.93,Trek Slash 8 27.5 - 2016
168,1,6,1,469.99,0.1,469.89,Surly Ice Cream Truck Frameset - 2016
168,2,11,2,1680.99,0.07,3361.91,Surly Straggler 650b - 2016
168,3,12,2,549.99,0.07,1099.91,Electra Townie Original 21D - 2016
168,4,22,2,269.99,0.2,539.78,Electra Girl's Hawaii 1 (16-inch) - 2015/2016
169,1,20,2,599.99,0.1,1199.88,Electra Townie Original 7D EQ - Women's - 2016
169,2,5,1,1320.99,0.05,1320.94,Heller Shagamaw Frame - 2016
169,3,10,1,1549,0.2,1548.8,Surly Straggler - 2016
169,4,11,1,1680.99,0.2,1680.79,Surly Straggler 650b - 2016
169,5,14,2,269.99,0.05,539.93,Electra Girl's Hawaii 1 (16-inch) - 2015/2016
170,1,12,2,549.99,0.1,1099.88,Electra Townie Original 21D - 2016
170,2,24,1,549.99,0.05,549.94,Electra Townie Original 21D - 2016
170,3,7,1,3999.99,0.2,3999.79,Trek Slash 8 27.5 - 2016
170,4,18,2,449,0.05,897.95,Pure Cycles Western 3-Speed - Women's - 2015/2016
171,1,8,1,1799.99,0.05,1799.94,Trek Remedy 29 Carbon Frameset - 2016
172,1,23,1,299.99,0.07,299.92,Electra Girl's Hawaii 1 (20-inch) - 2015/2016
172,2,16,1,599.99,0.2,599.79,Electra Townie Original 7D EQ - 2016
173,1,14,1,269.99,0.05,269.94,Electra Girl's Hawaii 1 (16-inch) - 2015/2016
173,2,16,1,599.99,0.2,599.79,Electra Townie Original 7D EQ - 2016
173,3,20,2,599.99,0.05,1199.93,Electra Townie Original 7D EQ - Women's - 2016
174,1,22,2,269.99,0.2,539.78,Electra Girl's Hawaii 1 (16-inch) - 2015/2016
174,2,19,2,449,0.1,897.9,Pure Cycles William 3-Speed - 2016
175,1,5,1,1320.99,0.1,1320.89,Heller Shagamaw Frame - 2016
175,2,2,2,749.99,0.2,1499.78,Ritchey Timberwolf Frameset - 2016
175,3,21,2,269.99,0.1,539.88,Electra Cruiser 1 (24-Inch) - 2016
175,4,19,1,449,0.07,448.93,Pure Cycles William 3-Speed - 2016
176,1,2,2,749.99,0.07,1499.91,Ritchey Timberwolf Frameset - 2016
176,2,11,2,1680.99,0.2,3361.78,Surly Straggler 650b - 2016
176,3,16,2,599.99,0.05,1199.93,Electra Townie Original 7D EQ - 2016
177,1,20,2,599.99,0.1,1199.88,Electra Townie Original 7D EQ - Women's - 2016
178,1,10,2,1549,0.2,3097.8,Surly Straggler - 2016
178,2,12,1,549.99,0.05,549.94,Electra Townie Original 21D - 2016
178,3,3,1,999.99,0.1,999.89,Surly Wednesday Frameset - 2016
178,4,18,1,449,0.07,448.93,Pure Cycles Western 3-Speed - Women's - 2015/2016
179,1,13,2,269.99,0.05,539.93,Electra Cruiser 1 (24-Inch) - 2016
179,2,26,1,599.99,0.1,599.89,Electra Townie Original 7D EQ - 2016
179,3,18,1,449,0.2,448.8,Pure Cycles Western 3-Speed - Women's - 2015/2016
179,4,12,2,549.99,0.2,1099.78,Electra Townie Original 21D - 2016
179,5,20,2,599.99,0.1,1199.88,Electra Townie Original 7D EQ - Women's - 2016
180,1,16,1,599.99,0.07,599.92,Electra Townie Original 7D EQ - 2016
181,1,10,1,1549,0.05,1548.95,Surly Straggler - 2016
181,2,11,1,1680.99,0.1,1680.89,Surly Straggler 650b - 2016
181,3,15,2,529.99,0.2,1059.78,Electra Moto 1 - 2016
181,4,24,2,549.99,0.05,1099.93,Electra Townie Original 21D - 2016
182,1,25,2,499.99,0.05,999.93,Electra Townie Original 7D - 2015/2016
182,2,24,2,549.99,0.07,1099.91,Electra Townie Original 21D - 2016
183,1,11,2,1680.99,0.2,3361.78,Surly Straggler 650b - 2016
183,2,12,2,549.99,0.05,1099.93,Electra Townie Original 21D - 2016
183,3,19,1,449,0.07,448.93,Pure Cycles William 3-Speed - 2016
183,4,17,1,429,0.07,428.93,Pure Cycles Vine 8-Speed - 2016
184,1,4,1,2899.99,0.2,2899.79,Trek Fuel EX 8 29 - 2016
184,2,5,1,1320.99,0.1,1320.89,Heller Shagamaw Frame - 2016
184,3,14,1,269.99,0.1,269.89,Electra Girl's Hawaii 1 (16-inch) - 2015/2016
185,1,20,1,599.99,0.1,599.89,Electra Townie Original 7D EQ - Women's - 2016
185,2,8,1,1799.99,0.05,1799.94,Trek Remedy 29 Carbon Frameset - 2016
186,1,4,1,2899.99,0.1,2899.89,Trek Fuel EX 8 29 - 2016
186,2,6,1,469.99,0.1,469.89,Surly Ice Cream Truck Frameset - 2016
187,1,5,1,1320.99,0.05,1320.94,Heller Shagamaw Frame - 2016
188,1,7,2,3999.99,0.07,7999.91,Trek Slash 8 27.5 - 2016
189,1,16,2,599.99,0.2,1199.78,Electra Townie Original 7D EQ - 2016
190,1,24,1,549.99,0.05,549.94,Electra Townie Original 21D - 2016
190,2,15,1,529.99,0.2,529.79,Electra Moto 1 - 2016
190,3,3,2,999.99,0.2,1999.78,Surly Wednesday Frameset - 2016
191,1,25,1,499.99,0.05,499.94,Electra Townie Original 7D - 2015/2016
191,2,12,2,549.99,0.2,1099.78,Electra Townie Original 21D - 2016
191,3,3,1,999.99,0.07,999.92,Surly Wednesday Frameset - 2016
191,4,8,2,1799.99,0.05,3599.93,Trek Remedy 29 Carbon Frameset - 2016
191,5,23,1,299.99,0.05,299.94,Electra Girl's Hawaii 1 (20-inch) - 2015/2016
192,1,8,2,1799.99,0.1,3599.88,Trek Remedy 29 Carbon Frameset - 2016
192,2,25,1,499.99,0.07,499.92,Electra Townie Original 7D - 2015/2016
192,3,2,1,749.99,0.05,749.94,Ritchey Timberwolf Frameset - 2016
192,4,24,2,549.99,0.07,1099.91,Electra Townie Original 21D - 2016
192,5,10,2,1549,0.2,3097.8,Surly Straggler - 2016
193,1,12,2,549.99,0.1,1099.88,Electra Townie Original 21D - 2016
194,1,21,2,269.99,0.2,539.78,Electra Cruiser 1 (24-Inch) - 2016
195,1,18,1,449,0.2,448.8,Pure Cycles Western 3-Speed - Women's - 2015/2016
195,2,14,1,269.99,0.05,269.94,Electra Girl's Hawaii 1 (16-inch) - 2015/2016
195,3,5,2,1320.99,0.2,2641.78,Heller Shagamaw Frame - 2016
195,4,4,2,2899.99,0.2,5799.78,Trek Fuel EX 8 29 - 2016
195,5,21,2,269.99,0.1,539.88,Electra Cruiser 1 (24-Inch) - 2016
196,1,6,1,469.99,0.05,469.94,Surly Ice Cream Truck Frameset - 2016
196,2,3,2,999.99,0.07,1999.91,Surly Wednesday Frameset - 2016
196,3,10,2,1549,0.07,3097.93,Surly Straggler - 2016
196,4,12,1,549.99,0.07,549.92,Electra Townie Original 21D - 2016
196,5,20,1,599.99,0.1,599.89,Electra Townie Original 7D EQ - Women's - 2016
197,1,4,2,2899.99,0.2,5799.78,Trek Fuel EX 8 29 - 2016
197,2,2,2,749.99,0.07,1499.91,Ritchey Timberwolf Frameset - 2016
198,1,6,2,469.99,0.05,939.93,Surly Ice Cream Truck Frameset - 2016
198,2,20,2,599.99,0.07,1199.91,Electra Townie Original 7D EQ - Women's - 2016
198,3,8,2,1799.99,0.2,3599.78,Trek Remedy 29 Carbon Frameset - 2016
198,4,13,2,269.99,0.05,539.93,Electra Cruiser 1 (24-Inch) - 2016
198,5,17,1,429,0.05,428.95,Pure Cycles Vine 8-Speed - 2016
199,1,25,2,499.99,0.05,999.93,Electra Townie Original 7D - 2015/2016
199,2,18,2,449,0.07,897.93,Pure Cycles Western 3-Speed - Women's - 2015/2016
199,3,4,1,2899.99,0.2,2899.79,Trek Fuel EX 8 29 - 2016
200,1,23,2,299.99,0.05,599.93,Electra Girl's Hawaii 1 (20-inch) - 2015/2016
200,2,22,2,269.99,0.07,539.91,Electra Girl's Hawaii 1 (16-inch) - 2015/2016
201,1,24,1,549.99,0.05,549.94,Electra Townie Original 21D - 2016
201,2,7,1,3999.99,0.2,3999.79,Trek Slash 8 27.5 - 2016
201,3,14,2,269.99,0.1,539.88,Electra Girl's Hawaii 1 (16-inch) - 2015/2016
201,4,17,1,429,0.05,428.95,Pure Cycles Vine 8-Speed - 2016
202,1,8,1,1799.99,0.07,1799.92,Trek Remedy 29 Carbon Frameset - 2016
202,2,17,1,429,0.05,428.95,Pure Cycles Vine 8-Speed - 2016
202,3,15,2,529.99,0.05,1059.93,Electra Moto 1 - 2016
202,4,25,2,499.99,0.05,999.93,Electra Townie Original 7D - 2015/2016
203,1,26,1,599.99,0.05,599.94,Electra Townie Original 7D EQ - 2016
203,2,3,2,999.99,0.1,1999.88,Surly Wednesday Frameset - 2016
203,3,17,2,429,0.2,857.8,Pure Cycles Vine 8-Speed - 2016
203,4,19,2,449,0.07,897.93,Pure Cycles William 3-Speed - 2016
204,1,6,2,469.99,0.07,939.91,Surly Ice Cream Truck Frameset - 2016
204,2,17,2,429,0.1,857.9,Pure Cycles Vine 8-Speed - 2016
205,1,22,2,269.99,0.05,539.93,Electra Girl's Hawaii 1 (16-inch) - 2015/2016
205,2,24,2,549.99,0.1,1099.88,Electra Townie Original 21D - 2016
206,1,25,1,499.99,0.05,499.94,Electra Townie Original 7D - 2015/2016
206,2,20,1,599.99,0.2,599.79,Electra Townie Original 7D EQ - Women's - 2016
207,1,12,2,549.99,0.2,1099.78,Electra Townie Original 21D - 2016
207,2,5,1,1320.99,0.05,1320.94,Heller Shagamaw Frame - 2016
207,3,11,2,1680.99,0.07,3361.91,Surly Straggler 650b - 2016
207,4,7,2,3999.99,0.1,7999.88,Trek Slash 8 27.5 - 2016
208,1,6,2,469.99,0.05,939.93,Surly Ice Cream Truck Frameset - 2016
208,2,4,2,2899.99,0.07,5799.91,Trek Fuel EX 8 29 - 2016
208,3,3,1,999.99,0.05,999.94,Surly Wednesday Frameset - 2016
208,4,12,1,549.99,0.2,549.79,Electra Townie Original 21D - 2016
208,5,10,2,1549,0.05,3097.95,Surly Straggler - 2016
209,1,13,1,269.99,0.1,269.89,Electra Cruiser 1 (24-Inch) - 2016
210,1,14,1,269.99,0.07,269.92,Electra Girl's Hawaii 1 (16-inch) - 2015/2016
210,2,13,2,269.99,0.2,539.78,Electra Cruiser 1 (24-Inch) - 2016
211,1,10,1,1549,0.07,1548.93,Surly Straggler - 2016
211,2,2,2,749.99,0.07,1499.91,Ritchey Timberwolf Frameset - 2016
212,1,16,2,599.99,0.07,1199.91,Electra Townie Original 7D EQ - 2016
212,2,12,2,549.99,0.2,1099.78,Electra Townie Original 21D - 2016
212,3,19,1,449,0.1,448.9,Pure Cycles William 3-Speed - 2016
212,4,7,1,3999.99,0.2,3999.79,Trek Slash 8 27.5 - 2016
213,1,13,1,269.99,0.1,269.89,Electra Cruiser 1 (24-Inch) - 2016
214,1,21,1,269.99,0.1,269.89,Electra Cruiser 1 (24-Inch) - 2016
215,1,19,1,449,0.07,448.93,Pure Cycles William 3-Speed - 2016
215,2,12,2,549.99,0.1,1099.88,Electra Townie Original 21D - 2016
216,1,22,2,269.99,0.1,539.88,Electra Girl's Hawaii 1 (16-inch) - 2015/2016
216,2,16,2,599.99,0.05,1199.93,Electra Townie Original 7D EQ - 2016
217,1,18,1,449,0.1,448.9,Pure Cycles Western 3-Speed - Women's - 2015/2016
217,2,10,2,1549,0.1,3097.9,Surly Straggler - 2016
217,3,17,1,429,0.07,428.93,Pure Cycles Vine 8-Speed - 2016
218,1,2,2,749.99,0.1,1499.88,Ritchey Timberwolf Frameset - 2016
218,2,13,1,269.99,0.07,269.92,Electra Cruiser 1 (24-Inch) - 2016
218,3,12,1,549.99,0.05,549.94,Electra Townie Original 21D - 2016
219,1,26,1,599.99,0.05,599.94,Electra Townie Original 7D EQ - 2016
219,2,5,1,1320.99,0.2,1320.79,Heller Shagamaw Frame - 2016
220,1,6,2,469.99,0.05,939.93,Surly Ice Cream Truck Frameset - 2016
220,2,25,1,499.99,0.07,499.92,Electra Townie Original 7D - 2015/2016
220,3,22,2,269.99,0.1,539.88,Electra Girl's Hawaii 1 (16-inch) - 2015/2016
220,4,3,2,999.99,0.2,1999.78,Surly Wednesday Frameset - 2016
221,1,11,2,1680.99,0.07,3361.91,Surly Straggler 650b - 2016
222,1,10,1,1549,0.1,1548.9,Surly Straggler - 2016
222,2,2,2,749.99,0.1,1499.88,Ritchey Timberwolf Frameset - 2016
223,1,7,2,3999.99,0.05,7999.93,Trek Slash 8 27.5 - 2016
223,2,5,1,1320.99,0.2,1320.79,Heller Shagamaw Frame - 2016
223,3,21,2,269.99,0.1,539.88,Electra Cruiser 1 (24-Inch) - 2016
223,4,20,1,599.99,0.05,599.94,Electra Townie Original 7D EQ - Women's - 2016
223,5,15,1,529.99,0.05,529.94,Electra Moto 1 - 2016
224,1,6,1,469.99,0.07,469.92,Surly Ice Cream Truck Frameset - 2016
224,2,11,2,1680.99,0.1,3361.88,Surly Straggler 650b - 2016
224,3,10,2,1549,0.2,3097.8,Surly Straggler - 2016
224,4,25,1,499.99,0.05,499.94,Electra Townie Original 7D - 2015/2016
225,1,21,1,269.99,0.1,269.89,Electra Cruiser 1 (24-Inch) - 2016
225,2,9,1,2999.99,0.1,2999.89,Trek Conduit+ - 2016
226,1,2,1,749.99,0.05,749.94,Ritchey Timberwolf Frameset - 2016
227,1,3,2,999.99,0.05,1999.93,Surly Wednesday Frameset - 2016
227,2,15,2,529.99,0.1,1059.88,Electra Moto 1 - 2016
228,1,25,1,499.99,0.2,499.79,Electra Townie Original 7D - 2015/2016
228,2,2,2,749.99,0.07,1499.91,Ritchey Timberwolf Frameset - 2016
228,3,23,2,299.99,0.1,599.88,Electra Girl's Hawaii 1 (20-inch) - 2015/2016
228,4,4,1,2899.99,0.2,2899.79,Trek Fuel EX 8 29 - 2016
228,5,22,1,269.99,0.05,269.94,Electra Girl's Hawaii 1 (16-inch) - 2015/2016
229,1,25,2,499.99,0.2,999.78,Electra Townie Original 7D - 2015/2016
229,2,5,2,1320.99,0.1,2641.88,Heller Shagamaw Frame - 2016
229,3,8,1,1799.99,0.2,1799.79,Trek Remedy 29 Carbon Frameset - 2016
230,1,11,2,1680.99,0.07,3361.91,Surly Straggler 650b - 2016
231,1,8,2,1799.99,0.07,3599.91,Trek Remedy 29 Carbon Frameset - 2016
231,2,14,2,269.99,0.2,539.78,Electra Girl's Hawaii 1 (16-inch) - 2015/2016
231,3,5,2,1320.99,0.2,2641.78,Heller Shagamaw Frame - 2016
232,1,18,1,449,0.07,448.93,Pure Cycles Western 3-Speed - Women's - 2015/2016
232,2,11,2,1680.99,0.05,3361.93,Surly Straggler 650b - 2016
232,3,26,2,599.99,0.07,1199.91,Electra Townie Original 7D EQ - 2016
232,4,8,2,1799.99,0.1,3599.88,Trek Remedy 29 Carbon Frameset - 2016
233,1,14,1,269.99,0.1,269.89,Electra Girl's Hawaii 1 (16-inch) - 2015/2016
233,2,16,2,599.99,0.1,1199.88,Electra Townie Original 7D EQ - 2016
233,3,12,1,549.99,0.2,549.79,Electra Townie Original 21D - 2016
233,4,15,2,529.99,0.07,1059.91,Electra Moto 1 - 2016
234,1,11,2,1680.99,0.2,3361.78,Surly Straggler 650b - 2016
234,2,17,2,429,0.05,857.95,Pure Cycles Vine 8-Speed - 2016
234,3,12,1,549.99,0.1,549.89,Electra Townie Original 21D - 2016
234,4,7,1,3999.99,0.05,3999.94,Trek Slash 8 27.5 - 2016
234,5,23,1,299.99,0.1,299.89,Electra Girl's Hawaii 1 (20-inch) - 2015/2016
235,1,6,1,469.99,0.07,469.92,Surly Ice Cream Truck Frameset - 2016
235,2,13,2,269.99,0.05,539.93,Electra Cruiser 1 (24-Inch) - 2016
235,3,7,2,3999.99,0.05,7999.93,Trek Slash 8 27.5 - 2016
236,1,3,2,999.99,0.07,1999.91,Surly Wednesday Frameset - 2016
236,2,2,2,749.99,0.1,1499.88,Ritchey Timberwolf Frameset - 2016
236,3,4,2,2899.99,0.1,5799.88,Trek Fuel EX 8 29 - 2016
237,1,15,1,529.99,0.2,529.79,Electra Moto 1 - 2016
237,2,24,1,549.99,0.07,549.92,Electra Townie Original 21D - 2016
237,3,20,2,599.99,0.2,1199.78,Electra Townie Original 7D EQ - Women's - 2016
237,4,26,1,599.99,0.05,599.94,Electra Townie Original 7D EQ - 2016
238,1,20,2,599.99,0.2,1199.78,Electra Townie Original 7D EQ - Women's - 2016
238,2,25,1,499.99,0.07,499.92,Electra Townie Original 7D - 2015/2016
238,3,13,2,269.99,0.2,539.78,Electra Cruiser 1 (24-Inch) - 2016
238,4,22,2,269.99,0.05,539.93,Electra Girl's Hawaii 1 (16-inch) - 2015/2016
238,5,7,1,3999.99,0.07,3999.92,Trek Slash 8 27.5 - 2016
239,1,16,2,599.99,0.1,1199.88,Electra Townie Original 7D EQ - 2016
239,2,21,2,269.99,0.05,539.93,Electra Cruiser 1 (24-Inch) - 2016
239,3,18,1,449,0.07,448.93,Pure Cycles Western 3-Speed - Women's - 2015/2016
239,4,4,2,2899.99,0.07,5799.91,Trek Fuel EX 8 29 - 2016
240,1,9,1,2999.99,0.07,2999.92,Trek Conduit+ - 2016
240,2,8,1,1799.99,0.07,1799.92,Trek Remedy 29 Carbon Frameset - 2016
240,3,5,1,1320.99,0.07,1320.92,Heller Shagamaw Frame - 2016
240,4,18,2,449,0.07,897.93,Pure Cycles Western 3-Speed - Women's - 2015/2016
241,1,7,1,3999.99,0.2,3999.79,Trek Slash 8 27.5 - 2016
242,1,3,1,999.99,0.2,999.79,Surly Wednesday Frameset - 2016
243,1,25,2,499.99,0.05,999.93,Electra Townie Original 7D - 2015/2016
